dataset,policy,seed,system,step,corrections,acc_novel,acc_original,pred_secs,correct_secs
clinc150,random10,0,static_knn,450,49,0.0,0.805,0.3041,0.0
clinc150,random10,0,static_knn,500,58,0.0,0.805,0.3391,0.0
clinc150,random10,0,static_knn,550,65,0.0,0.805,0.3721,0.0
clinc150,random10,0,static_knn,600,68,0.0,0.805,0.4071,0.0
clinc150,random10,0,static_knn,650,72,0.0,0.805,0.4396,0.0
clinc150,random10,0,static_knn,700,75,0.0,0.805,0.4736,0.0
clinc150,random10,0,static_knn,750,79,0.0,0.805,0.5059,0.0
clinc150,random10,0,static_knn,800,81,0.0,0.805,0.5429,0.0
clinc150,random10,0,static_knn,850,85,0.0,0.805,0.5764,0.0
clinc150,random10,0,static_knn,900,90,0.0,0.805,0.6109,0.0
clinc150,random10,0,static_knn,950,96,0.0,0.805,0.6434,0.0
clinc150,random10,0,static_knn,1000,105,0.0,0.805,0.6774,0.0
clinc150,random10,0,static_linear,0,0,0.0,0.875,0.0,0.0
clinc150,random10,0,static_linear,50,6,0.0,0.875,0.001,0.0
clinc150,random10,0,static_linear,100,10,0.0,0.875,0.002,0.0
clinc150,random10,0,static_linear,150,18,0.0,0.875,0.0035,0.0
clinc150,random10,0,static_linear,200,24,0.0,0.875,0.0045,0.0
clinc150,random10,0,static_linear,250,34,0.0,0.875,0.0055,0.0
clinc150,random10,0,static_linear,300,40,0.0,0.875,0.006,0.0
clinc150,random10,0,static_linear,350,43,0.0,0.875,0.0065,0.0
clinc150,random10,0,static_linear,400,52,0.0,0.875,0.008,0.0
clinc150,random10,0,static_linear,450,59,0.0,0.875,0.0095,0.0
clinc150,random10,0,static_linear,500,65,0.0,0.875,0.0105,0.0
clinc150,random10,0,static_linear,550,70,0.0,0.875,0.0115,0.0
clinc150,random10,0,static_linear,600,75,0.0,0.875,0.012,0.0
clinc150,random10,0,static_linear,650,80,0.0,0.875,0.013,0.0
clinc150,random10,0,static_linear,700,86,0.0,0.875,0.014,0.0
clinc150,random10,0,static_linear,750,93,0.0,0.875,0.015,0.0
clinc150,random10,0,static_linear,800,97,0.0,0.875,0.016,0.0
clinc150,random10,0,static_linear,850,104,0.0,0.875,0.0175,0.0
clinc150,random10,0,static_linear,900,111,0.0,0.875,0.0185,0.0
clinc150,random10,0,static_linear,950,116,0.0,0.875,0.0195,0.0
clinc150,random10,0,static_linear,1000,122,0.0,0.875,0.021,0.0
clinc150,random10,0,online_linear,0,0,0.0,0.875,0.0,0.0
clinc150,random10,0,online_linear,50,7,0.0,0.8725,0.0005,0.0035
clinc150,random10,0,online_linear,100,15,0.0,0.8675,0.0025,0.0055
clinc150,random10,0,online_linear,150,23,0.0,0.8725,0.0035,0.008
clinc150,random10,0,online_linear,200,30,0.0,0.87,0.0045,0.0095
clinc150,random10,0,online_linear,250,34,0.0,0.87,0.006,0.0105
clinc150,random10,0,online_linear,300,39,0.0,0.87,0.007,0.012
clinc150,random10,0,online_linear,350,45,0.0,0.8675,0.0085,0.0135
clinc150,random10,0,online_linear,400,50,0.0,0.8675,0.01,0.015
clinc150,random10,0,online_linear,450,58,0.0,0.8675,0.011,0.0175
clinc150,random10,0,online_linear,500,60,0.0,0.8675,0.012,0.0185
clinc150,random10,0,online_linear,550,64,0.0,0.8675,0.013,0.02
clinc150,random10,0,online_linear,600,73,0.0,0.865,0.0145,0.0225
clinc150,random10,0,online_linear,650,78,0.0,0.8625,0.0155,0.024
clinc150,random10,0,online_linear,700,82,0.0,0.8625,0.0165,0.0255
clinc150,random10,0,online_linear,750,84,0.0,0.8625,0.018,0.026
clinc150,random10,0,online_linear,800,86,0.0,0.8625,0.0195,0.0265
clinc150,random10,0,online_linear,850,94,0.0,0.8625,0.021,0.029
clinc150,random10,0,online_linear,900,102,0.0,0.8625,0.0235,0.0305
clinc150,random10,0,online_linear,950,105,0.0,0.8625,0.025,0.032
clinc150,random10,0,online_linear,1000,110,0.0,0.8625,0.0265,0.0335
clinc150,random10,1,substrate,0,0,0.0,0.8175,0.0,0.0
clinc150,random10,1,substrate,50,5,0.083333,0.8175,0.0065,0.005
clinc150,random10,1,substrate,100,9,0.13,0.8175,0.0145,0.009
clinc150,random10,1,substrate,150,13,0.146667,0.8175,0.02,0.0125
clinc150,random10,1,substrate,200,17,0.203333,0.8175,0.024,0.016
clinc150,random10,1,substrate,250,21,0.233333,0.8175,0.0295,0.018
clinc150,random10,1,substrate,300,22,0.266667,0.8175,0.0345,0.0185
clinc150,random10,1,substrate,350,25,0.303333,0.8175,0.0395,0.021
clinc150,random10,1,substrate,400,29,0.356667,0.8175,0.046,0.024
clinc150,random10,1,substrate,450,34,0.466667,0.8175,0.0505,0.0275
clinc150,random10,1,substrate,500,36,0.48,0.8175,0.0566,0.029
clinc150,random10,1,substrate,550,40,0.53,0.8175,0.0636,0.0325
clinc150,random10,1,substrate,600,42,0.556667,0.8175,0.0681,0.0345
clinc150,random10,1,substrate,650,48,0.576667,0.815,0.0746,0.04
clinc150,random10,1,substrate,700,49,0.576667,0.815,0.0816,0.041
clinc150,random10,1,substrate,750,50,0.59,0.815,0.0876,0.042
clinc150,random10,1,substrate,800,54,0.62,0.815,0.0941,0.045
clinc150,random10,1,substrate,850,56,0.633333,0.815,0.0986,0.0481
clinc150,random10,1,substrate,900,56,0.633333,0.815,0.1041,0.0481
clinc150,random10,1,substrate,950,59,0.633333,0.815,0.1096,0.0511
clinc150,random10,1,substrate,1000,61,0.64,0.815,0.1161,0.0526
clinc150,random10,1,static_knn,0,0,0.0,0.825,0.0,0.0
clinc150,random10,1,static_knn,50,4,0.0,0.825,0.034,0.0
clinc150,random10,1,static_knn,100,6,0.0,0.825,0.0661,0.0
clinc150,random10,1,static_knn,150,14,0.0,0.825,0.0986,0.0
clinc150,random10,1,static_knn,200,19,0.0,0.825,0.1332,0.0
clinc150,random10,1,static_knn,250,20,0.0,0.825,0.1652,0.0
clinc150,random10,1,static_knn,300,24,0.0,0.825,0.1958,0.0
clinc150,random10,1,static_knn,350,33,0.0,0.825,0.2293,0.0
clinc150,random10,1,static_knn,400,39,0.0,0.825,0.2619,0.0
clinc150,random10,1,static_knn,450,40,0.0,0.825,0.2995,0.0
clinc150,random10,1,static_knn,500,44,0.0,0.825,0.333,0.0
clinc150,random10,1,static_knn,550,49,0.0,0.825,0.3666,0.0
clinc150,random10,1,static_knn,600,59,0.0,0.825,0.4021,0.0
clinc150,random10,1,static_knn,650,60,0.0,0.825,0.4351,0.0
clinc150,random10,1,static_knn,700,63,0.0,0.825,0.4692,0.0
clinc150,random10,1,static_knn,750,71,0.0,0.825,0.5037,0.0
clinc150,random10,1,static_knn,800,74,0.0,0.825,0.5357,0.0
clinc150,random10,1,static_knn,850,85,0.0,0.825,0.5697,0.0
clinc150,random10,1,static_knn,900,88,0.0,0.825,0.6047,0.0
clinc150,random10,1,static_knn,950,91,0.0,0.825,0.6352,0.0
clinc150,random10,1,static_knn,1000,98,0.0,0.825,0.6702,0.0
clinc150,random10,1,static_linear,0,0,0.0,0.91,0.0,0.0
clinc150,random10,1,static_linear,50,4,0.0,0.91,0.001,0.0
clinc150,random10,1,static_linear,100,10,0.0,0.91,0.002,0.0
clinc150,random10,1,static_linear,150,15,0.0,0.91,0.003,0.0
clinc150,random10,1,static_linear,200,19,0.0,0.91,0.004,0.0
clinc150,random10,1,static_linear,250,21,0.0,0.91,0.0055,0.0
clinc150,random10,1,static_linear,300,25,0.0,0.91,0.0065,0.0
clinc150,random10,1,static_linear,350,31,0.0,0.91,0.008,0.0
clinc150,random10,1,static_linear,400,31,0.0,0.91,0.009,0.0
clinc150,random10,1,static_linear,450,38,0.0,0.91,0.0095,0.0
clinc150,random10,1,static_linear,500,44,0.0,0.91,0.011,0.0
clinc150,random10,1,static_linear,550,46,0.0,0.91,0.012,0.0
clinc150,random10,1,static_linear,600,51,0.0,0.91,0.013,0.0
clinc150,random10,1,static_linear,650,53,0.0,0.91,0.0135,0.0
clinc150,random10,1,static_linear,700,56,0.0,0.91,0.015,0.0
clinc150,random10,1,static_linear,750,58,0.0,0.91,0.0165,0.0
clinc150,random10,1,static_linear,800,62,0.0,0.91,0.018,0.0
clinc150,random10,1,static_linear,850,70,0.0,0.91,0.019,0.0
clinc150,random10,1,static_linear,900,73,0.0,0.91,0.0195,0.0
clinc150,random10,1,static_linear,950,79,0.0,0.91,0.02,0.0
clinc150,random10,1,static_linear,1000,83,0.0,0.91,0.021,0.0
clinc150,random10,1,online_linear,0,0,0.0,0.91,0.0,0.0
clinc150,random10,1,online_linear,50,5,0.0,0.9125,0.0015,0.002
clinc150,random10,1,online_linear,100,9,0.0,0.9125,0.0025,0.003
clinc150,random10,1,online_linear,150,14,0.0,0.9125,0.005,0.0035
clinc150,random10,1,online_linear,200,19,0.0,0.9125,0.006,0.0055
clinc150,random10,1,online_linear,250,30,0.0,0.905,0.0075,0.008
clinc150,random10,1,online_linear,300,33,0.0,0.905,0.0085,0.0095
clinc150,random10,1,online_linear,350,36,0.0,0.9025,0.01,0.0105
clinc150,random10,1,online_linear,400,39,0.0,0.9025,0.0115,0.0115
clinc150,random10,1,online_linear,450,45,0.0,0.9025,0.0125,0.013
clinc150,random10,1,online_linear,500,51,0.0,0.9,0.0145,0.0145
clinc150,random10,1,online_linear,550,60,0.0,0.9,0.0155,0.0165
clinc150,random10,1,online_linear,600,64,0.0,0.9,0.017,0.017
clinc150,random10,1,online_linear,650,67,0.0,0.9,0.018,0.018
clinc150,random10,1,online_linear,700,71,0.0,0.895,0.019,0.019
clinc150,random10,1,online_linear,750,76,0.0,0.895,0.022,0.0195
clinc150,random10,1,online_linear,800,78,0.0,0.895,0.023,0.0205
clinc150,random10,1,online_linear,850,81,0.0,0.895,0.0235,0.0225
clinc150,random10,1,online_linear,900,85,0.0,0.895,0.025,0.0235
clinc150,random10,1,online_linear,950,89,0.0,0.895,0.026,0.025
clinc150,random10,1,online_linear,1000,95,0.0,0.895,0.0275,0.026
clinc150,random10,2,substrate,0,0,0.0,0.795,0.0,0.0
clinc150,random10,2,substrate,50,6,0.143333,0.795,0.01,0.005
clinc150,random10,2,substrate,100,8,0.183333,0.795,0.017,0.0075
clinc150,random10,2,substrate,150,16,0.296667,0.795,0.022,0.0145
clinc150,random10,2,substrate,200,19,0.326667,0.795,0.027,0.0175
clinc150,random10,2,substrate,250,22,0.386667,0.795,0.0316,0.02
clinc150,random10,2,substrate,300,26,0.45,0.795,0.0371,0.023
clinc150,random10,2,substrate,350,27,0.45,0.795,0.0421,0.024
clinc150,random10,2,substrate,400,30,0.46,0.795,0.0481,0.026
clinc150,random10,2,substrate,450,36,0.516667,0.795,0.0531,0.031
clinc150,random10,2,substrate,500,36,0.516667,0.795,0.0596,0.031
clinc150,random10,2,substrate,550,37,0.516667,0.795,0.0651,0.0315
clinc150,random10,2,substrate,600,37,0.516667,0.795,0.0701,0.0315
clinc150,random10,2,substrate,650,41,0.566667,0.795,0.0751,0.0345
clinc150,random10,2,substrate,700,45,0.593333,0.795,0.0801,0.037
clinc150,random10,2,substrate,750,47,0.613333,0.795,0.0841,0.0385
clinc150,random10,2,substrate,800,48,0.623333,0.795,0.0891,0.0395
clinc150,random10,2,substrate,850,48,0.623333,0.795,0.0977,0.0395
clinc150,random10,2,substrate,900,50,0.623333,0.795,0.1022,0.0405
clinc150,random10,2,substrate,950,51,0.626667,0.795,0.1102,0.041
clinc150,random10,2,substrate,1000,54,0.626667,0.795,0.1157,0.0435
clinc150,random10,2,static_knn,0,0,0.0,0.8025,0.0,0.0
clinc150,random10,2,static_knn,50,0,0.0,0.8025,0.0356,0.0
clinc150,random10,2,static_knn,100,7,0.0,0.8025,0.0702,0.0
clinc150,random10,2,static_knn,150,9,0.0,0.8025,0.1072,0.0
clinc150,random10,2,static_knn,200,13,0.0,0.8025,0.1422,0.0
clinc150,random10,2,static_knn,250,20,0.0,0.8025,0.1758,0.0
clinc150,random10,2,static_knn,300,25,0.0,0.8025,0.2088,0.0
clinc150,random10,2,static_knn,350,30,0.0,0.8025,0.2443,0.0
clinc150,random10,2,static_knn,400,32,0.0,0.8025,0.2663,0.0
clinc150,random10,2,static_knn,450,38,0.0,0.8025,0.2893,0.0
clinc150,random10,2,static_knn,500,45,0.0,0.8025,0.3138,0.0
clinc150,random10,2,static_knn,550,48,0.0,0.8025,0.3373,0.0
clinc150,random10,2,static_knn,600,50,0.0,0.8025,0.3598,0.0
clinc150,random10,2,static_knn,650,51,0.0,0.8025,0.3838,0.0
clinc150,random10,2,static_knn,700,56,0.0,0.8025,0.4048,0.0
clinc150,random10,2,static_knn,750,59,0.0,0.8025,0.4293,0.0
clinc150,random10,2,static_knn,800,62,0.0,0.8025,0.4513,0.0
clinc150,random10,2,static_knn,850,69,0.0,0.8025,0.4743,0.0
clinc150,random10,2,static_knn,900,76,0.0,0.8025,0.4963,0.0
clinc150,random10,2,static_knn,950,81,0.0,0.8025,0.5188,0.0
clinc150,random10,2,static_knn,1000,84,0.0,0.8025,0.5408,0.0
clinc150,random10,2,static_linear,0,0,0.0,0.915,0.0,0.0
clinc150,random10,2,static_linear,50,10,0.0,0.915,0.0005,0.0
clinc150,random10,2,static_linear,100,11,0.0,0.915,0.0015,0.0
clinc150,random10,2,static_linear,150,19,0.0,0.915,0.0025,0.0
clinc150,random10,2,static_linear,200,23,0.0,0.915,0.003,0.0
clinc150,random10,2,static_linear,250,28,0.0,0.915,0.003,0.0
clinc150,random10,2,static_linear,300,33,0.0,0.915,0.004,0.0
clinc150,random10,2,static_linear,350,43,0.0,0.915,0.005,0.0
clinc150,random10,2,static_linear,400,51,0.0,0.915,0.0055,0.0
clinc150,random10,2,static_linear,450,55,0.0,0.915,0.006,0.0
clinc150,random10,2,static_linear,500,65,0.0,0.915,0.0065,0.0
clinc150,random10,2,static_linear,550,72,0.0,0.915,0.0075,0.0
clinc150,random10,2,static_linear,600,79,0.0,0.915,0.0085,0.0
clinc150,random10,2,static_linear,650,83,0.0,0.915,0.0095,0.0
clinc150,random10,2,static_linear,700,92,0.0,0.915,0.01,0.0
clinc150,random10,2,static_linear,750,98,0.0,0.915,0.011,0.0
clinc150,random10,2,static_linear,800,101,0.0,0.915,0.012,0.0
clinc150,random10,2,static_linear,850,102,0.0,0.915,0.013,0.0
clinc150,random10,2,static_linear,900,105,0.0,0.915,0.0135,0.0
clinc150,random10,2,static_linear,950,110,0.0,0.915,0.014,0.0
clinc150,random10,2,static_linear,1000,116,0.0,0.915,0.0145,0.0
clinc150,random10,2,online_linear,0,0,0.0,0.915,0.0,0.0
clinc150,random10,2,online_linear,50,3,0.0,0.9125,0.002,0.001
clinc150,random10,2,online_linear,100,9,0.0,0.9125,0.0025,0.003
clinc150,random10,2,online_linear,150,14,0.0,0.9125,0.0045,0.004
clinc150,random10,2,online_linear,200,20,0.0,0.9125,0.0055,0.0055
clinc150,random10,2,online_linear,250,25,0.0,0.9125,0.007,0.0065
clinc150,random10,2,online_linear,300,26,0.0,0.9125,0.008,0.007
clinc150,random10,2,online_linear,350,32,0.0,0.91,0.0095,0.008
clinc150,random10,2,online_linear,400,38,0.0,0.91,0.0105,0.0095
clinc150,random10,2,online_linear,450,44,0.0,0.9075,0.011,0.011
clinc150,random10,2,online_linear,500,49,0.0,0.9075,0.012,0.0125
clinc150,random10,2,online_linear,550,55,0.0,0.9075,0.0125,0.014
clinc150,random10,2,online_linear,600,61,0.0,0.905,0.015,0.0145
clinc150,random10,2,online_linear,650,69,0.0,0.9025,0.017,0.0165
clinc150,random10,2,online_linear,700,73,0.0,0.9025,0.0175,0.018
clinc150,random10,2,online_linear,750,82,0.0,0.9025,0.0185,0.0205
clinc150,random10,2,online_linear,800,85,0.0,0.9025,0.019,0.021
clinc150,random10,2,online_linear,850,88,0.0,0.9025,0.02,0.022
clinc150,random10,2,online_linear,900,95,0.0,0.9025,0.021,0.0235
clinc150,random10,2,online_linear,950,98,0.0,0.9025,0.022,0.024
clinc150,random10,2,online_linear,1000,107,0.0,0.9025,0.024,0.026
